213698466;40.8527;-73.31917;-1.279661;0.7130142
213698469;40.8533;-73.31935;-1.279664;0.7130246
213698472;40.85345;-73.31941;-1.279665;0.7130272
213698476;40.85361;-73.31943;-1.279665;0.71303
213698479;40.85511;-73.3199;-1.279674;0.7130563
213698482;40.85527;-73.31995;-1.279674;0.7130589
213698484;40.85537;-73.32003;-1.279676;0.7130607
213698487;40.85543;-73.3201;-1.279677;0.7130617
213698489;40.8555;-73.32021;-1.279679;0.7130631
213698491;40.85562;-73.32036;-1.279682;0.7130651
213698494;40.8557;-73.32044;-1.279683;0.7130665
213698499;40.85583;-73.32053;-1.279685;0.7130688
213698502;40.85648;-73.32066;-1.279687;0.7130802
213700135;40.8612;-73.31741;-1.27963;0.7131625
213700138;40.86177;-73.31757;-1.279633;0.7131724
213701726;40.86497;-73.32529;-1.279768;0.7132283
213712561;40.86954;-73.29032;-1.279157;0.713308
213714166;40.85117;-73.31218;-1.279539;0.7129874
213714168;40.85139;-73.31223;-1.27954;0.7129913
213714170;40.85168;-73.31232;-1.279541;0.7129962
213714172;40.85284;-73.31279;-1.27955;0.7130166
213714174;40.85352;-73.31305;-1.279554;0.7130284
213714176;40.8539;-73.31316;-1.279556;0.7130351
213721360;40.85497;-73.30623;-1.279435;0.7130538
213721363;40.85546;-73.30643;-1.279438;0.7130624
213721367;40.85566;-73.30653;-1.27944;0.7130658
213721371;40.8558;-73.30663;-1.279442;0.7130683
213721374;40.85595;-73.30669;-1.279443;0.7130708
213721377;40.85649;-73.30686;-1.279446;0.7130803
213721380;40.85741;-73.30713;-1.279451;0.7130964
213728146;40.85428;-73.32435;-1.279751;0.7130417
213735434;40.85768;-73.32105;-1.279694;0.713101
213735437;40.85698;-73.32531;-1.279768;0.7130888
213735440;40.8565;-73.32823;-1.279819;0.7130805
213735442;40.85645;-73.32842;-1.279822;0.7130796
213735444;40.8564;-73.32856;-1.279825;0.7130787
213735446;40.85633;-73.32893;-1.279831;0.7130774
213735448;40.85604;-73.33064;-1.279861;0.7130725
213735450;40.856;-73.33088;-1.279865;0.7130716
213735604;40.87263;-73.32467;-1.279757;0.7133619
213758522;40.85121;-73.32358;-1.279738;0.7129881
213758526;40.85076;-73.32343;-1.279735;0.7129803
213758530;40.84983;-73.32316;-1.279731;0.7129641
213758533;40.84967;-73.32316;-1.279731;0.7129613
213758537;40.84951;-73.32314;-1.27973;0.7129585
213758551;40.84886;-73.32296;-1.279727;0.7129471
213763757;40.8501;-73.3108;-1.279515;0.7129687
213763766;40.86798;-73.30203;-1.279362;0.7132809
213763775;40.8669;-73.3017;-1.279356;0.7132619
213763783;40.86574;-73.30151;-1.279353;0.7132417
213763795;40.86499;-73.30122;-1.279348;0.7132286
213766141;40.86359;-73.30642;-1.279438;0.7132043
213766145;40.86474;-73.30671;-1.279443;0.7132243
213766149;40.86487;-73.30676;-1.279444;0.7132266
213766152;40.86536;-73.30686;-1.279446;0.7132351
213766155;40.86551;-73.30688;-1.279446;0.7132376
213766158;40.86565;-73.30686;-1.279446;0.7132401
213766160;40.86586;-73.3068;-1.279445;0.7132439
213769303;40.85125;-73.30719;-1.279452;0.7129889
213769942;40.85035;-73.32825;-1.279819;0.7129731
213770309;40.86043;-73.31203;-1.279536;0.7131491
213770324;40.86074;-73.31001;-1.279501;0.7131546
213770331;40.86106;-73.30803;-1.279467;0.71316
213778676;40.86743;-73.30527;-1.279418;0.7132712
213783060;40.8523;-73.32165;-1.279704;0.7130072
213786088;40.84529;-73.31429;-1.279576;0.7128847
213786093;40.84531;-73.31401;-1.279571;0.7128851
213786098;40.84529;-73.31374;-1.279566;0.7128849
213786100;40.84531;-73.31347;-1.279561;0.7128852
213786117;40.8454;-73.31298;-1.279553;0.7128867
213786120;40.84564;-73.3114;-1.279525;0.7128909
213786122;40.84575;-73.31116;-1.279521;0.7128928
213786126;40.84588;-73.31096;-1.279518;0.7128951
213786130;40.84623;-73.31075;-1.279514;0.7129012
213786135;40.84643;-73.31075;-1.279514;0.7129047
213786141;40.84665;-73.31078;-1.279515;0.7129086
213786147;40.84687;-73.31086;-1.279516;0.7129124
213786150;40.84797;-73.31116;-1.279521;0.7129315
213796765;40.86204;-73.30842;-1.279473;0.7131771
213796768;40.86214;-73.30772;-1.279461;0.7131789
213796770;40.86222;-73.30721;-1.279452;0.7131804
213796773;40.86274;-73.30403;-1.279397;0.7131893
213796775;40.86279;-73.30368;-1.279391;0.7131901
213799997;40.8592;-73.30888;-1.279481;0.7131276
213800000;40.85929;-73.30914;-1.279486;0.7131292
213800003;40.85922;-73.30959;-1.279494;0.713128
213809133;40.8591;-73.3219;-1.279709;0.7131258
213809137;40.85894;-73.32186;-1.279708;0.713123
213809140;40.85877;-73.32179;-1.279707;0.7131201
213809143;40.85864;-73.32169;-1.279705;0.7131178
213809148;40.85851;-73.32155;-1.279702;0.7131155
213809152;40.85837;-73.32137;-1.279699;0.7131131
213809157;40.85826;-73.32127;-1.279698;0.7131112
213809160;40.85814;-73.3212;-1.279696;0.7131091
213809163;40.85802;-73.32115;-1.279696;0.713107
213833944;40.8546;-73.30812;-1.279468;0.7130473
213833948;40.85479;-73.30816;-1.279469;0.7130506
213833950;40.85537;-73.30834;-1.279472;0.7130607
213833953;40.85551;-73.30843;-1.279474;0.7130631
213833956;40.85559;-73.30854;-1.279475;0.7130647
213833959;40.85567;-73.30865;-1.279477;0.713066
213833961;40.85575;-73.30885;-1.279481;0.7130674
213833968;40.85656;-73.30839;-1.279473;0.7130815
213833972;40.8567;-73.30833;-1.279472;0.713084
213833975;40.85684;-73.30828;-1.279471;0.7130864
213833979;40.85698;-73.30829;-1.279471;0.7130888
213833983;40.85721;-73.30834;-1.279472;0.7130929
213842288;40.84972;-73.31664;-1.279617;0.7129622
213842291;40.8497;-73.31683;-1.27962;0.7129617
213842294;40.8497;-73.31702;-1.279624;0.7129618
213842296;40.84977;-73.31736;-1.279629;0.712963
213842299;40.84976;-73.31753;-1.279632;0.7129629
213842301;40.84958;-73.31865;-1.279652;0.7129596
213844588;40.85092;-73.31072;-1.279513;0.7129831
213844591;40.85088;-73.31052;-1.27951;0.7129823
213844594;40.85085;-73.31026;-1.279505;0.7129819
213844597;40.85086;-73.31004;-1.279502;0.7129819
213844600;40.8509;-73.30975;-1.279496;0.7129828
213844604;40.85096;-73.30946;-1.279491;0.7129837
213844607;40.85098;-73.30927;-1.279488;0.7129841
213844611;40.85098;-73.30906;-1.279485;0.712984
213844614;40.85099;-73.30887;-1.279481;0.7129843
213844617;40.85102;-73.30874;-1.279479;0.7129848
213844620;40.85107;-73.30836;-1.279472;0.7129857
213844623;40.85134;-73.3067;-1.279443;0.7129903
213844626;40.85138;-73.30638;-1.279438;0.7129911
213844629;40.85143;-73.30616;-1.279434;0.712992
213844632;40.85152;-73.30598;-1.279431;0.7129934
213844638;40.85168;-73.30579;-1.279427;0.7129962
213844641;40.85177;-73.30569;-1.279426;0.7129979
213844646;40.85186;-73.30556;-1.279423;0.7129995
213844648;40.85193;-73.30544;-1.279421;0.7130007
213844650;40.85201;-73.30533;-1.279419;0.7130021
213844652;40.85207;-73.30515;-1.279416;0.7130032
213844654;40.85214;-73.30493;-1.279412;0.7130044
213844657;40.8522;-73.3047;-1.279408;0.7130054
213844661;40.85222;-73.30447;-1.279404;0.7130058
213844664;40.8522;-73.30423;-1.2794;0.7130054
213844667;40.8522;-73.30402;-1.279397;0.7130053
213844670;40.85232;-73.30326;-1.279383;0.7130075
213845450;40.85968;-73.3004;-1.279333;0.713136
213855369;40.86337;-73.3146;-1.279581;0.7132003
213855372;40.86292;-73.31445;-1.279578;0.7131925
213855375;40.86202;-73.31416;-1.279573;0.7131768
213855378;40.86136;-73.31393;-1.27957;0.7131652
213855382;40.86081;-73.31376;-1.279567;0.7131556
213855385;40.86057;-73.31369;-1.279565;0.7131515
213855388;40.86037;-73.31367;-1.279565;0.7131481
213855390;40.86025;-73.31367;-1.279565;0.7131459
213855393;40.86015;-73.3137;-1.279565;0.7131441
213855397;40.85985;-73.31379;-1.279567;0.7131389
213855401;40.85968;-73.31388;-1.279569;0.7131359
213855405;40.85917;-73.31425;-1.279575;0.713127
213855407;40.85891;-73.31444;-1.279578;0.7131224
213855410;40.85855;-73.3147;-1.279583;0.7131162
213855413;40.85839;-73.31474;-1.279584;0.7131134
213855416;40.85823;-73.31477;-1.279584;0.7131106
213855418;40.85809;-73.31477;-1.279584;0.7131081
213855421;40.85747;-73.31461;-1.279581;0.7130973
213877922;40.85449;-73.33286;-1.2799;0.7130454
213877926;40.8549;-73.33022;-1.279854;0.7130525
213877930;40.85527;-73.32794;-1.279814;0.7130589
213877932;40.85559;-73.32582;-1.279777;0.7130647
213877935;40.85653;-73.32022;-1.279679;0.713081
213877938;40.85716;-73.3165;-1.279614;0.713092
213877941;40.85732;-73.31553;-1.279597;0.7130947
213877946;40.85751;-73.31435;-1.279577;0.713098
213877951;40.85753;-73.31413;-1.279573;0.7130985
213877957;40.85798;-73.31138;-1.279525;0.7131063
213877959;40.8582;-73.31;-1.279501;0.7131102
213877961;40.85831;-73.30934;-1.279489;0.713112
213877964;40.85866;-73.30724;-1.279453;0.7131182
213877967;40.85879;-73.30623;-1.279435;0.7131205
213877970;40.85914;-73.3039;-1.279394;0.7131265
213877987;40.86069;-73.29396;-1.279221;0.7131535
213877992;40.86078;-73.29337;-1.279211;0.7131552
213877995;40.86108;-73.2913;-1.279174;0.7131605
213894606;40.85541;-73.31641;-1.279613;0.7130614
213895411;40.84847;-73.30312;-1.279381;0.7129403
213895421;40.84688;-73.3027;-1.279374;0.7129125
213903082;40.85427;-73.31127;-1.279523;0.7130415
213903086;40.85546;-73.31168;-1.27953;0.7130623
213903787;40.85488;-73.30659;-1.279441;0.7130522
213903790;40.85471;-73.30653;-1.27944;0.7130491
213903794;40.85456;-73.30649;-1.27944;0.7130467
213903799;40.85444;-73.30648;-1.279439;0.7130445
213903803;40.85432;-73.30651;-1.27944;0.7130424
213903807;40.8542;-73.30653;-1.27944;0.7130404
213903811;40.85408;-73.30655;-1.279441;0.7130382
213903815;40.85392;-73.30653;-1.27944;0.7130355
213903819;40.85377;-73.3065;-1.27944;0.7130328
213930450;40.85577;-73.30905;-1.279484;0.7130678
213930454;40.85577;-73.30933;-1.279489;0.7130677
213930457;40.85567;-73.31059;-1.279511;0.713066
213930459;40.85509;-73.3136;-1.279564;0.7130558
213930463;40.85505;-73.31387;-1.279568;0.7130552
213930472;40.85505;-73.31416;-1.279574;0.7130551
213930476;40.85505;-73.31442;-1.279578;0.7130551
213930484;40.85504;-73.31503;-1.279589;0.713055
213930487;40.85499;-73.31556;-1.279598;0.7130541
213930491;40.85485;-73.31624;-1.27961;0.7130517
213934944;40.86683;-73.30888;-1.279481;0.7132608
213934948;40.86644;-73.30878;-1.27948;0.713254
213934952;40.86618;-73.30871;-1.279478;0.7132493
213934956;40.86592;-73.30863;-1.279477;0.7132449
213934960;40.86543;-73.30849;-1.279475;0.7132363
213934964;40.86514;-73.30843;-1.279474;0.7132313
213934968;40.86467;-73.30833;-1.279472;0.7132231
213934971;40.86444;-73.30828;-1.279471;0.713219
213934974;40.86431;-73.30824;-1.27947;0.7132168
213934976;40.86408;-73.30809;-1.279468;0.7132127
213934979;40.86398;-73.30804;-1.279467;0.713211
213934982;40.86337;-73.30785;-1.279463;0.7132004
213942652;40.85361;-73.31573;-1.279601;0.71303
213942656;40.85356;-73.31558;-1.279598;0.7130291
213942660;40.85353;-73.31541;-1.279595;0.7130286
213942661;40.85355;-73.31519;-1.279591;0.7130289
213942665;40.8538;-73.31369;-1.279565;0.7130334
213942671;40.85444;-73.3104;-1.279508;0.7130445
213942676;40.85447;-73.31014;-1.279503;0.713045
213942680;40.85448;-73.30987;-1.279499;0.7130452
